"","EmployeeID","age","length_of_service","gender_short","termtype_desc","length_categ","emp_categ","age_dec","EStatus","ESY"
"46454",7817,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46459",7818,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46464",7819,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46469",7820,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46474",7821,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46479",7822,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46484",7823,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46489",7824,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46494",7825,24,4,"F","Not Applicable","A","Worker","20s",0,9
"46499",7826,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46504",7827,24,4,"F","Not Applicable","A","Worker","20s",0,9
"46509",7828,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46514",7829,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46519",7830,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46524",7831,24,4,"F","Not Applicable","A","Worker","20s",0,9
"46529",7832,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46534",7833,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46539",7834,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46544",7835,24,4,"F","Not Applicable","A","Worker","20s",0,9
"46549",7836,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46554",7837,24,4,"F","Not Applicable","A","Worker","20s",0,9
"46559",7838,24,4,"F","Not Applicable","A","Worker","20s",0,9
"46564",7839,24,4,"F","Not Applicable","A","Worker","20s",0,9
"46569",7840,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46574",7841,24,4,"F","Not Applicable","A","Worker","20s",0,9
"49564",7842,22,1,"F","Voluntary","A","Worker","20s",1,7
"46581",7843,24,4,"M","Not Applicable","A","Worker","20s",0,9
"49565",7844,21,0,"M","Voluntary","A","Worker","20s",1,6
"46587",7845,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46592",7846,24,4,"F","Not Applicable","A","Worker","20s",0,9
"46597",7847,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46602",7848,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46607",7849,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46612",7850,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46617",7851,24,4,"F","Not Applicable","A","Worker","20s",0,9
"46622",7852,24,4,"F","Not Applicable","A","Worker","20s",0,9
"46627",7853,24,4,"F","Not Applicable","A","Worker","20s",0,9
"49566",7854,24,4,"F","Involuntary","A","Worker","20s",1,9
"46636",7855,24,4,"M","Not Applicable","A","Worker","20s",0,9
"49567",7856,23,3,"F","Involuntary","A","Worker","20s",1,8
"46644",7857,24,4,"F","Not Applicable","A","Worker","20s",0,9
"46649",7858,24,4,"F","Not Applicable","A","Worker","20s",0,9
"46654",7859,24,4,"M","Not Applicable","A","Worker","20s",0,9
"46658",7860,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46662",7861,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46666",7862,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46670",7863,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46674",7864,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46678",7865,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46682",7866,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46686",7867,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46690",7868,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46694",7869,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46698",7870,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46702",7871,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46706",7872,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46710",7873,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46714",7874,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46718",7875,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46722",7876,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46726",7877,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46730",7878,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46734",7879,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46738",7880,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46742",7881,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46746",7882,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46750",7883,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46754",7884,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46758",7885,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46762",7886,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46766",7887,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46770",7888,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46774",7889,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46778",7890,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46782",7891,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46786",7892,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46790",7893,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46794",7894,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46798",7895,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46802",7896,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46806",7897,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46810",7898,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46814",7899,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46818",7900,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46822",7901,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46826",7902,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46830",7903,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46834",7904,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46838",7905,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46842",7906,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46846",7907,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46850",7908,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46854",7909,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46858",7910,24,3,"F","Not Applicable","A","Worker","20s",0,9
"49568",7911,23,2,"M","Involuntary","A","Worker","20s",1,8
"46864",7912,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46868",7913,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46872",7914,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46876",7915,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46880",7916,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46884",7917,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46888",7918,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46892",7919,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46896",7920,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46900",7921,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46904",7922,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46908",7923,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46912",7924,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46916",7925,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46920",7926,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46924",7927,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46928",7928,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46932",7929,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46936",7930,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46940",7931,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46944",7932,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46948",7933,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46952",7934,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46956",7935,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46960",7936,24,3,"M","Not Applicable","A","Worker","20s",0,9
"49569",7937,22,1,"F","Voluntary","A","Worker","20s",1,7
"46965",7938,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46969",7939,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46973",7940,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46977",7941,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46981",7942,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46985",7943,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46989",7944,24,3,"F","Not Applicable","A","Worker","20s",0,9
"46993",7945,24,3,"M","Not Applicable","A","Worker","20s",0,9
"46997",7946,24,3,"M","Not Applicable","A","Worker","20s",0,9
"47001",7947,24,3,"F","Not Applicable","A","Worker","20s",0,9
"47005",7948,24,3,"M","Not Applicable","A","Worker","20s",0,9
"49570",7949,23,2,"F","Involuntary","A","Worker","20s",1,8
"47011",7950,24,3,"M","Not Applicable","A","Worker","20s",0,9
"47015",7951,24,3,"M","Not Applicable","A","Worker","20s",0,9
"47019",7952,24,3,"F","Not Applicable","A","Worker","20s",0,9
"47023",7953,24,3,"F","Not Applicable","A","Worker","20s",0,9
"47027",7954,24,3,"F","Not Applicable","A","Worker","20s",0,9
"47031",7955,24,3,"M","Not Applicable","A","Worker","20s",0,9
"47035",7956,24,3,"M","Not Applicable","A","Worker","20s",0,9
"47039",7957,24,3,"F","Not Applicable","A","Worker","20s",0,9
"47043",7958,24,3,"M","Not Applicable","A","Worker","20s",0,9
"47047",7959,24,3,"F","Not Applicable","A","Worker","20s",0,9
"47051",7960,24,3,"M","Not Applicable","A","Worker","20s",0,9
"47055",7961,24,3,"M","Not Applicable","A","Worker","20s",0,9
"47059",7962,24,3,"M","Not Applicable","A","Worker","20s",0,9
"47063",7963,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47067",7964,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47071",7965,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47075",7966,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47079",7967,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47083",7968,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47087",7969,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47091",7970,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47095",7971,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47099",7972,23,3,"M","Not Applicable","A","Worker","20s",0,9
"49571",7973,23,3,"F","Involuntary","A","Worker","20s",1,9
"47106",7974,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47110",7975,23,3,"M","Not Applicable","A","Worker","20s",0,9
"49572",7976,22,2,"F","Involuntary","A","Worker","20s",1,8
"47116",7977,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47120",7978,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47124",7979,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47128",7980,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47132",7981,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47136",7982,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47140",7983,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47144",7984,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47148",7985,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47152",7986,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47156",7987,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47160",7988,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47164",7989,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47168",7990,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47172",7991,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47176",7992,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47180",7993,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47184",7994,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47188",7995,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47192",7996,23,3,"M","Not Applicable","A","Worker","20s",0,9
"49573",7997,22,2,"F","Involuntary","A","Worker","20s",1,8
"47198",7998,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47202",7999,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47206",8000,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47210",8001,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47214",8002,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47218",8003,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47222",8004,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47226",8005,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47230",8006,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47234",8007,23,3,"F","Not Applicable","A","Worker","20s",0,9
"49574",8008,20,0,"M","Voluntary","A","Worker","20s",1,7
"47239",8009,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47243",8010,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47247",8011,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47251",8012,23,3,"F","Not Applicable","A","Worker","20s",0,9
"49575",8013,21,1,"M","Voluntary","A","Worker","20s",1,8
"49576",8014,21,1,"F","Voluntary","A","Worker","20s",1,8
"49577",8015,21,1,"F","Voluntary","A","Worker","20s",1,8
"49578",8016,21,1,"M","Voluntary","A","Worker","20s",1,8
"49579",8017,23,3,"F","Involuntary","A","Worker","20s",1,9
"49580",8018,21,1,"F","Voluntary","A","Worker","20s",1,8
"49581",8019,21,1,"M","Voluntary","A","Worker","20s",1,8
"49582",8020,21,1,"M","Voluntary","A","Worker","20s",1,8
"49583",8021,21,1,"M","Voluntary","A","Worker","20s",1,8
"49584",8022,21,1,"F","Voluntary","A","Worker","20s",1,8
"49585",8023,21,1,"M","Voluntary","A","Worker","20s",1,8
"49586",8024,21,1,"F","Voluntary","A","Worker","20s",1,8
"49587",8025,21,1,"M","Voluntary","A","Worker","20s",1,8
"49588",8026,21,1,"F","Voluntary","A","Worker","20s",1,8
"49589",8027,21,1,"M","Voluntary","A","Worker","20s",1,8
"49590",8028,21,1,"M","Voluntary","A","Worker","20s",1,8
"49591",8029,21,1,"M","Voluntary","A","Worker","20s",1,8
"49592",8030,21,1,"M","Voluntary","A","Worker","20s",1,8
"47292",8031,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47296",8032,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47300",8033,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47304",8034,23,3,"F","Not Applicable","A","Worker","20s",0,9
"49593",8035,22,2,"M","Involuntary","A","Worker","20s",1,8
"47310",8037,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47314",8038,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47318",8039,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47322",8040,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47326",8041,23,3,"M","Not Applicable","A","Worker","20s",0,9
"49595",8042,22,2,"M","Involuntary","A","Worker","20s",1,8
"47332",8043,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47336",8044,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47340",8045,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47344",8046,23,3,"F","Not Applicable","A","Worker","20s",0,9
"49596",8047,22,2,"M","Involuntary","A","Worker","20s",1,8
"47350",8048,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47354",8049,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47358",8050,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47362",8051,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47366",8052,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47370",8053,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47374",8054,23,3,"F","Not Applicable","A","Worker","20s",0,9
"49597",8055,22,2,"M","Involuntary","A","Worker","20s",1,8
"47380",8056,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47384",8057,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47388",8058,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47392",8059,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47396",8060,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47400",8061,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47404",8062,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47408",8063,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47412",8064,23,3,"M","Not Applicable","A","Worker","20s",0,9
"49598",8065,20,0,"F","Voluntary","A","Worker","20s",1,7
"47417",8066,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47421",8067,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47425",8068,23,3,"M","Not Applicable","A","Worker","20s",0,9
"49599",8069,22,2,"F","Involuntary","A","Worker","20s",1,8
"49600",8070,22,2,"F","Involuntary","A","Worker","20s",1,8
"47433",8071,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47437",8072,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47441",8073,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47445",8074,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47449",8075,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47453",8076,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47457",8077,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47461",8078,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47465",8079,23,3,"M","Not Applicable","A","Worker","20s",0,9
"49601",8080,22,2,"M","Involuntary","A","Worker","20s",1,8
"47471",8081,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47475",8082,23,3,"M","Not Applicable","A","Worker","20s",0,9
"49602",8083,20,0,"F","Voluntary","A","Worker","20s",1,7
"47480",8084,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47484",8085,23,3,"F","Not Applicable","A","Worker","20s",0,9
"47488",8086,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47492",8087,23,3,"M","Not Applicable","A","Worker","20s",0,9
"47496",8088,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47500",8089,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47504",8090,22,3,"M","Not Applicable","A","Worker","20s",0,9
"47508",8091,22,3,"M","Not Applicable","A","Worker","20s",0,9
"47512",8092,22,3,"M","Not Applicable","A","Worker","20s",0,9
"47516",8093,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47520",8094,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47524",8095,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47528",8096,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47532",8097,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47536",8098,22,3,"M","Not Applicable","A","Worker","20s",0,9
"47540",8099,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47544",8100,22,3,"M","Not Applicable","A","Worker","20s",0,9
"47548",8101,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47552",8102,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47556",8103,22,3,"M","Not Applicable","A","Worker","20s",0,9
"47560",8104,22,3,"F","Not Applicable","A","Worker","20s",0,9
"49603",8105,21,2,"F","Involuntary","A","Worker","20s",1,8
"47566",8106,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47570",8107,22,3,"M","Not Applicable","A","Worker","20s",0,9
"47574",8108,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47578",8109,22,3,"M","Not Applicable","A","Worker","20s",0,9
"47582",8110,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47586",8111,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47590",8112,22,3,"M","Not Applicable","A","Worker","20s",0,9
"47594",8113,22,3,"M","Not Applicable","A","Worker","20s",0,9
"47598",8114,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47602",8115,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47606",8116,22,3,"M","Not Applicable","A","Worker","20s",0,9
"47610",8117,22,3,"M","Not Applicable","A","Worker","20s",0,9
"47614",8118,22,3,"F","Not Applicable","A","Worker","20s",0,9
"47617",8119,22,2,"M","Not Applicable","A","Worker","20s",0,9
"47620",8120,22,2,"M","Not Applicable","A","Worker","20s",0,9
"47623",8121,22,2,"F","Not Applicable","A","Worker","20s",0,9
"47626",8122,22,2,"M","Not Applicable","A","Worker","20s",0,9
"47629",8123,22,2,"F","Not Applicable","A","Worker","20s",0,9
"47632",8124,22,2,"F","Not Applicable","A","Worker","20s",0,9
"47635",8125,22,2,"F","Not Applicable","A","Worker","20s",0,9
"49604",8126,21,1,"F","Involuntary","A","Worker","20s",1,8
"47639",8127,22,2,"F","Not Applicable","A","Worker","20s",0,9
"47642",8128,22,2,"M","Not Applicable","A","Worker","20s",0,9
"47645",8129,22,2,"F","Not Applicable","A","Worker","20s",0,9
"47648",8130,22,2,"M","Not Applicable","A","Worker","20s",0,9
"47651",8131,22,2,"F","Not Applicable","A","Worker","20s",0,9
"47654",8132,22,2,"M","Not Applicable","A","Worker","20s",0,9
"47657",8133,22,2,"M","Not Applicable","A","Worker","20s",0,9
"47660",8134,22,2,"M","Not Applicable","A","Worker","20s",0,9
"47663",8135,22,2,"F","Not Applicable","A","Worker","20s",0,9
"47666",8136,22,2,"F","Not Applicable","A","Worker","20s",0,9
"47669",8137,22,2,"F","Not Applicable","A","Worker","20s",0,9
"47672",8138,22,2,"F","Not Applicable","A","Worker","20s",0,9
"47675",8139,22,2,"F","Not Applicable","A","Worker","20s",0,9
