"","EmployeeID","recorddate_key","birthdate_key","orighiredate_key","terminationdate_key","age","length_of_service","city_name","department_name","job_title","store_name","gender_short","gender_full","termreason_desc","termtype_desc","STATUS_YEAR","STATUS","BUSINESS_UNIT"
"44843",7482,"12/31/2015 0:00","6/28/1988","7/4/2010","1/1/1900",27,5,"Kamloops","Processed Foods","Shelf Stocker",15,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49508",7483,"8/1/2011 0:00","7/5/1988","7/8/2010","8/29/2011",23,1,"Surrey","Customer Service","Cashier",31,"M","Male","Resignaton","Voluntary",2011,"TERMINATED","STORES"
"44850",7484,"12/31/2015 0:00","7/7/1988","7/9/2010","1/1/1900",27,5,"Victoria","Processed Foods","Shelf Stocker",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49509",7485,"5/1/2012 0:00","7/9/1988","7/10/2010","5/23/2012",23,1,"Victoria","Processed Foods","Shelf Stocker",46,"F","Female","Resignaton","Voluntary",2012,"TERMINATED","STORES"
"44858",7486,"12/31/2015 0:00","7/13/1988","7/12/2010","1/1/1900",27,5,"Prince George","Customer Service","Cashier",26,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49510",7487,"1/1/2013 0:00","7/12/1988","7/12/2010","1/30/2013",24,2,"Terrace","Customer Service","Cashier",32,"F","Female","Resignaton","Voluntary",2013,"TERMINATED","STORES"
"44867",7488,"12/31/2015 0:00","7/15/1988","7/13/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44873",7489,"12/31/2015 0:00","7/15/1988","7/13/2010","1/1/1900",27,5,"Cranbrook","Processed Foods","Shelf Stocker",8,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44879",7490,"12/31/2015 0:00","7/17/1988","7/14/2010","1/1/1900",27,5,"Burnaby","Dairy","Dairy Person",5,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44885",7491,"12/31/2015 0:00","7/20/1988","7/16/2010","1/1/1900",27,5,"Nanaimo","Customer Service","Cashier",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44891",7492,"12/31/2015 0:00","7/20/1988","7/16/2010","1/1/1900",27,5,"Quesnel","Customer Service","Cashier",28,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44897",7493,"12/31/2015 0:00","7/21/1988","7/17/2010","1/1/1900",27,5,"Port Coquitlam","Customer Service","Cashier",25,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44903",7494,"12/31/2015 0:00","7/21/1988","7/17/2010","1/1/1900",27,5,"New Westminster","Processed Foods","Shelf Stocker",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44909",7495,"12/31/2015 0:00","7/23/1988","7/18/2010","1/1/1900",27,5,"Nanaimo","Customer Service","Cashier",18,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44915",7496,"12/31/2015 0:00","7/26/1988","7/19/2010","1/1/1900",27,5,"Port Coquitlam","Customer Service","Cashier",25,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44921",7497,"12/31/2015 0:00","7/26/1988","7/19/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44927",7498,"12/31/2015 0:00","7/26/1988","7/19/2010","1/1/1900",27,5,"Trail","Customer Service","Cashier",33,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44933",7499,"12/31/2015 0:00","7/26/1988","7/19/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44939",7500,"12/31/2015 0:00","7/28/1988","7/20/2010","1/1/1900",27,5,"Burnaby","Dairy","Dairy Person",5,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44945",7501,"12/31/2015 0:00","7/29/1988","7/21/2010","1/1/1900",27,5,"Aldergrove","Customer Service","Cashier",2,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44951",7502,"12/31/2015 0:00","8/4/1988","7/24/2010","1/1/1900",27,5,"Cranbrook","Processed Foods","Shelf Stocker",8,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44957",7503,"12/31/2015 0:00","8/5/1988","7/24/2010","1/1/1900",27,5,"Kelowna","Customer Service","Cashier",16,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44963",7504,"12/31/2015 0:00","8/10/1988","7/27/2010","1/1/1900",27,5,"North Vancouver","Customer Service","Cashier",22,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44969",7505,"12/31/2015 0:00","8/11/1988","7/28/2010","1/1/1900",27,5,"Nanaimo","Customer Service","Cashier",18,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44975",7506,"12/31/2015 0:00","8/12/1988","7/28/2010","1/1/1900",27,5,"New Westminster","Processed Foods","Shelf Stocker",21,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44981",7507,"12/31/2015 0:00","8/18/1988","7/31/2010","1/1/1900",27,5,"Prince George","Customer Service","Cashier",26,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44987",7508,"12/31/2015 0:00","8/20/1988","8/1/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44993",7509,"12/31/2015 0:00","8/21/1988","8/2/2010","1/1/1900",27,5,"Victoria","Processed Foods","Shelf Stocker",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"44999",7510,"12/31/2015 0:00","8/22/1988","8/2/2010","1/1/1900",27,5,"New Westminster","Processed Foods","Shelf Stocker",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45005",7511,"12/31/2015 0:00","8/29/1988","8/6/2010","1/1/1900",27,5,"Nanaimo","Customer Service","Cashier",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45011",7512,"12/31/2015 0:00","8/28/1988","8/6/2010","1/1/1900",27,5,"Victoria","Processed Foods","Shelf Stocker",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45017",7513,"12/31/2015 0:00","8/30/1988","8/7/2010","1/1/1900",27,5,"Kelowna","Customer Service","Cashier",16,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45023",7514,"12/31/2015 0:00","8/30/1988","8/7/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45029",7515,"12/31/2015 0:00","9/1/1988","8/8/2010","1/1/1900",27,5,"Cranbrook","Processed Foods","Shelf Stocker",8,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45035",7516,"12/31/2015 0:00","9/3/1988","8/9/2010","1/1/1900",27,5,"Quesnel","Customer Service","Cashier",28,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45041",7517,"12/31/2015 0:00","9/8/1988","8/11/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45047",7518,"12/31/2015 0:00","9/7/1988","8/11/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45053",7519,"12/31/2015 0:00","9/7/1988","8/11/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45059",7520,"12/31/2015 0:00","9/9/1988","8/12/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45065",7521,"12/31/2015 0:00","9/13/1988","8/14/2010","1/1/1900",27,5,"Cranbrook","Processed Foods","Shelf Stocker",8,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45071",7522,"12/31/2015 0:00","9/14/1988","8/15/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45077",7523,"12/31/2015 0:00","9/16/1988","8/16/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45083",7524,"12/31/2015 0:00","9/17/1988","8/16/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45089",7525,"12/31/2015 0:00","9/22/1988","8/19/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45095",7526,"12/31/2015 0:00","9/23/1988","8/19/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45101",7527,"12/31/2015 0:00","9/26/1988","8/21/2010","1/1/1900",27,5,"Cranbrook","Processed Foods","Shelf Stocker",8,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45107",7528,"12/31/2015 0:00","9/28/1988","8/22/2010","1/1/1900",27,5,"Nanaimo","Customer Service","Cashier",18,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45113",7529,"12/31/2015 0:00","10/5/1988","8/26/2010","1/1/1900",27,5,"Chilliwack","Customer Service","Cashier",6,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49511",7530,"1/1/2013 0:00","10/6/1988","8/26/2010","1/14/2013",24,2,"Nanaimo","Customer Service","Cashier",18,"F","Female","Resignaton","Voluntary",2013,"TERMINATED","STORES"
"45122",7531,"12/31/2015 0:00","10/9/1988","8/28/2010","1/1/1900",27,5,"Victoria","Processed Foods","Shelf Stocker",46,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49512",7532,"12/1/2014 0:00","10/10/1988","8/28/2010","12/30/2014",26,4,"Fort Nelson","Customer Service","Cashier",11,"M","Male","Layoff","Involuntary",2014,"TERMINATED","STORES"
"45132",7533,"12/31/2015 0:00","10/12/1988","8/29/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45138",7534,"12/31/2015 0:00","10/14/1988","8/30/2010","1/1/1900",27,5,"Kamloops","Customer Service","Cashier",15,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45144",7535,"12/31/2015 0:00","10/28/1988","9/7/2010","1/1/1900",27,5,"Quesnel","Customer Service","Cashier",28,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45150",7536,"12/31/2015 0:00","10/29/1988","9/7/2010","1/1/1900",27,5,"Victoria","Processed Foods","Shelf Stocker",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49513",7537,"6/1/2013 0:00","11/1/1988","9/9/2010","6/26/2013",24,2,"Vancouver","Bakery","Baker",44,"F","Female","Resignaton","Voluntary",2013,"TERMINATED","STORES"
"45159",7538,"12/31/2015 0:00","11/2/1988","9/9/2010","1/1/1900",27,5,"New Westminster","Processed Foods","Shelf Stocker",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45165",7539,"12/31/2015 0:00","11/4/1988","9/11/2010","1/1/1900",27,5,"Nanaimo","Customer Service","Cashier",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45171",7540,"12/31/2015 0:00","11/7/1988","9/12/2010","1/1/1900",27,5,"Kelowna","Customer Service","Cashier",16,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45177",7541,"12/31/2015 0:00","11/9/1988","9/13/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45183",7542,"12/31/2015 0:00","11/9/1988","9/13/2010","1/1/1900",27,5,"Prince George","Customer Service","Cashier",26,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45189",7543,"12/31/2015 0:00","11/10/1988","9/14/2010","1/1/1900",27,5,"Victoria","Processed Foods","Shelf Stocker",46,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45195",7544,"12/31/2015 0:00","11/13/1988","9/15/2010","1/1/1900",27,5,"New Westminster","Processed Foods","Shelf Stocker",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45201",7545,"12/31/2015 0:00","11/14/1988","9/16/2010","1/1/1900",27,5,"Surrey","Customer Service","Cashier",31,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45207",7546,"12/31/2015 0:00","11/14/1988","9/16/2010","1/1/1900",27,5,"Burnaby","Dairy","Dairy Person",5,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45213",7547,"12/31/2015 0:00","11/16/1988","9/17/2010","1/1/1900",27,5,"Victoria","Processed Foods","Shelf Stocker",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45219",7548,"12/31/2015 0:00","11/19/1988","9/18/2010","1/1/1900",27,5,"Surrey","Customer Service","Cashier",31,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45225",7549,"12/31/2015 0:00","11/22/1988","9/20/2010","1/1/1900",27,5,"Terrace","Customer Service","Cashier",32,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45231",7550,"12/31/2015 0:00","11/22/1988","9/20/2010","1/1/1900",27,5,"Surrey","Customer Service","Cashier",31,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45237",7551,"12/31/2015 0:00","11/21/1988","9/20/2010","1/1/1900",27,5,"Kamloops","Customer Service","Cashier",15,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45243",7552,"12/31/2015 0:00","11/28/1988","9/23/2010","1/1/1900",27,5,"Burnaby","Dairy","Dairy Person",5,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45249",7553,"12/31/2015 0:00","11/30/1988","9/24/2010","1/1/1900",27,5,"Quesnel","Customer Service","Cashier",28,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45255",7554,"12/31/2015 0:00","12/2/1988","9/25/2010","1/1/1900",27,5,"Squamish","Customer Service","Cashier",30,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45261",7555,"12/31/2015 0:00","12/16/1988","10/3/2010","1/1/1900",27,5,"Kelowna","Customer Service","Cashier",16,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45267",7556,"12/31/2015 0:00","12/17/1988","10/3/2010","1/1/1900",27,5,"Kamloops","Customer Service","Cashier",15,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45273",7557,"12/31/2015 0:00","12/17/1988","10/3/2010","1/1/1900",27,5,"Richmond","Customer Service","Cashier",29,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45279",7558,"12/31/2015 0:00","12/20/1988","10/5/2010","1/1/1900",27,5,"Kamloops","Customer Service","Cashier",15,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45285",7559,"12/31/2015 0:00","12/22/1988","10/6/2010","1/1/1900",27,5,"Surrey","Customer Service","Cashier",31,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49514",7560,"7/1/2013 0:00","12/26/1988","10/8/2010","7/18/2013",24,2,"Williams Lake","Customer Service","Cashier",40,"M","Male","Resignaton","Voluntary",2013,"TERMINATED","STORES"
"45294",7561,"12/31/2015 0:00","12/29/1988","10/10/2010","1/1/1900",27,5,"Vancouver","Bakery","Baker",44,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45300",7562,"12/31/2015 0:00","1/1/1989","10/11/2010","1/1/1900",26,5,"New Westminster","Processed Foods","Shelf Stocker",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45306",7563,"12/31/2015 0:00","1/1/1989","10/11/2010","1/1/1900",26,5,"Trail","Customer Service","Cashier",33,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45312",7564,"12/31/2015 0:00","1/3/1989","10/12/2010","1/1/1900",26,5,"Vancouver","Bakery","Baker",44,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45318",7565,"12/31/2015 0:00","1/4/1989","10/13/2010","1/1/1900",26,5,"Langley","Customer Service","Cashier",17,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49515",7566,"12/1/2014 0:00","1/14/1989","10/18/2010","12/30/2014",25,4,"Dawson Creek","Customer Service","Cashier",9,"F","Female","Layoff","Involuntary",2014,"TERMINATED","STORES"
"45328",7567,"12/31/2015 0:00","1/16/1989","10/19/2010","1/1/1900",26,5,"Quesnel","Customer Service","Cashier",28,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45334",7568,"12/31/2015 0:00","1/19/1989","10/21/2010","1/1/1900",26,5,"Vancouver","Bakery","Baker",44,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45340",7569,"12/31/2015 0:00","1/26/1989","10/24/2010","1/1/1900",26,5,"Victoria","Processed Foods","Shelf Stocker",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45346",7570,"12/31/2015 0:00","1/28/1989","10/25/2010","1/1/1900",26,5,"Trail","Customer Service","Cashier",33,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45352",7571,"12/31/2015 0:00","1/31/1989","10/27/2010","1/1/1900",26,5,"New Westminster","Processed Foods","Shelf Stocker",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45358",7572,"12/31/2015 0:00","2/2/1989","10/28/2010","1/1/1900",26,5,"West Vancouver","Processed Foods","Shelf Stocker",38,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45364",7573,"12/31/2015 0:00","2/5/1989","10/30/2010","1/1/1900",26,5,"Prince George","Customer Service","Cashier",26,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49516",7574,"1/1/2011 0:00","2/6/1989","10/30/2010","1/14/2011",21,0,"Terrace","Customer Service","Cashier",32,"F","Female","Resignaton","Voluntary",2011,"TERMINATED","STORES"
"45371",7575,"12/31/2015 0:00","2/6/1989","10/30/2010","1/1/1900",26,5,"Richmond","Customer Service","Cashier",29,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45377",7576,"12/31/2015 0:00","2/10/1989","11/1/2010","1/1/1900",26,5,"Kelowna","Customer Service","Cashier",16,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45383",7577,"12/31/2015 0:00","2/12/1989","11/2/2010","1/1/1900",26,5,"Vernon","Customer Service","Cashier",36,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45389",7578,"12/31/2015 0:00","2/27/1989","11/10/2010","1/1/1900",26,5,"New Westminster","Processed Foods","Shelf Stocker",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45395",7579,"12/31/2015 0:00","3/1/1989","11/12/2010","1/1/1900",26,5,"Prince George","Customer Service","Cashier",26,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45401",7580,"12/31/2015 0:00","3/4/1989","11/13/2010","1/1/1900",26,5,"Kamloops","Customer Service","Cashier",15,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45407",7581,"12/31/2015 0:00","3/6/1989","11/15/2010","1/1/1900",26,5,"Terrace","Customer Service","Cashier",32,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45413",7582,"12/31/2015 0:00","3/9/1989","11/16/2010","1/1/1900",26,5,"Victoria","Processed Foods","Shelf Stocker",46,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45419",7583,"12/31/2015 0:00","3/12/1989","11/18/2010","1/1/1900",26,5,"Victoria","Processed Foods","Shelf Stocker",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49517",7584,"9/1/2011 0:00","3/14/1989","11/19/2010","9/2/2011",22,0,"Nanaimo","Customer Service","Cashier",18,"M","Male","Resignaton","Voluntary",2011,"TERMINATED","STORES"
"45426",7585,"12/31/2015 0:00","3/15/1989","11/19/2010","1/1/1900",26,5,"Vancouver","Bakery","Baker",44,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45432",7586,"12/31/2015 0:00","3/17/1989","11/20/2010","1/1/1900",26,5,"Prince George","Customer Service","Cashier",26,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45438",7587,"12/31/2015 0:00","3/19/1989","11/21/2010","1/1/1900",26,5,"Trail","Customer Service","Cashier",33,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45444",7588,"12/31/2015 0:00","3/19/1989","11/21/2010","1/1/1900",26,5,"Victoria","Processed Foods","Shelf Stocker",46,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45450",7589,"12/31/2015 0:00","3/19/1989","11/21/2010","1/1/1900",26,5,"Kelowna","Customer Service","Cashier",16,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45456",7590,"12/31/2015 0:00","3/19/1989","11/21/2010","1/1/1900",26,5,"Vancouver","Bakery","Baker",44,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"45462",7591,"12/31/2015 0:00","3/27/1989","11/26/2010","1/1/1900",26,5,"New Westminster","Processed Foods","Shelf Stocker",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
